stock_code_norm,company_name,year,model_level3_code,incomplete_flag,盈利能力指标_score,盈利能力指标_used_inds,盈利能力指标_missing_inds,资产使用效率_score,资产使用效率_used_inds,资产使用效率_missing_inds,流动性指标_score,流动性指标_used_inds,流动性指标_missing_inds,现金创造能力指标_score,现金创造能力指标_used_inds,现金创造能力指标_missing_inds,偿债能力_score,偿债能力_used_inds,偿债能力_missing_inds,股东收益指标_score,股东收益指标_used_inds,股东收益指标_missing_inds,composite_score
10.0,美丽生态,2023,L1_005_S04_S01,False,0.06455675611084276,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.39675037290091386,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.16446673282801202,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.33968035937068336,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.3182195833762913,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.2835667519902618,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.26120675942950083
10.0,美丽生态,2024,L1_005_S04_S01,False,0.929373031017072,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5919614139010894,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.2352053842631106,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.6228758667898054,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6224045623792045,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.46019192072265036,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5770020298454887
11.0,深物业A,2020,L1_011_S01_S03,False,0.8385450220526288,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7984087667482503,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8396311066799601,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.4086794640070609,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6764705882352942,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5655851824786948,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6878866883669815
11.0,深物业A,2021,L1_011_S01_S03,False,0.9224552131237558,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5679919395990514,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7216420585180127,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.17110369099521186,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7941176470588235,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.43044261246880244,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6012921936272763
11.0,深物业A,2022,L1_011_S01_S03,False,0.8987463837994212,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5336990105175413,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5869418479427172,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5822890474534441,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.696078431372549,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6203423059057835,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6530161711652428
11.0,深物业A,2023,L1_011_S01_S03,False,0.954754123871771,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5411184469961781,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5462161453589714,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.37955048362970034,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7843137254901961,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5225829726476999,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6214226496657528
11.0,深物业A,2024,L1_011_S01_S03,False,0.22175980071330673,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6384802361586913,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5545160487261382,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.458317101675107,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.28426263208666136,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.11029045206266815,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.37793771190376213
12.0,南玻A,2020,L1_002_SNEW02_S01,False,0.5770164415267781,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6625620622760003,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.56636675832177,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8545008912655971,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5877262113032724,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6043531225855715,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6420875812131649
12.0,南玻A,2021,L1_002_SNEW02_S01,False,0.6627829875911718,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.638943894389439,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7058782164454074,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8664921465968587,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6405390746777886,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5894723631816594,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6840181138137208
12.0,南玻A,2022,L1_002_SNEW02_S01,False,0.7962461300309597,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.603981463968224,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5609184914221415,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6470588235294118,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6141494606840389,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6086007972015486,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6384925278060541
12.0,南玻A,2023,L1_002_SNEW02_S01,False,0.6498702422145328,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5649826989619378,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.3920131477789705,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8780532430701673,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6404288678938554,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5706255800402114,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6159956299932792
12.0,南玻A,2024,L1_002_SNEW02_S01,False,0.5941535150645624,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.576480819551139,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.40164427875201697,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.7487745098039217,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6459160562612947,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.649191881942853,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.602693510229298
14.0,沙河股份,2020,L1_011_S01_S01,False,0.2897886081808394,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5237159977573845,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6513618880187698,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9568585926967699,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5512820512820513,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5845957627946345,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5929338167884083
14.0,沙河股份,2021,L1_011_S01_S01,False,0.6095969813287698,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7114514178317141,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.47697620524889517,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.2936914256274584,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5769230769230769,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5814172697195542,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5416760627799114
14.0,沙河股份,2022,L1_011_S01_S01,False,0.9434637915543576,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7772531268104658,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6010806994187201,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6856040044301392,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5733333333333334,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6434286080989398,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.7040272606076593
14.0,沙河股份,2023,L1_011_S01_S01,False,0.9762720475671942,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7812420830694524,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7204085456465612,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.852316061457862,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6349206349206349,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7262464450865229,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.7819009696247047
