doc_id,stock_code,company_name,year_range,year_list,valid_year_count,rank,term,tfidf_weight
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,2,植物 生长,0.13046566665088954
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,3,调节剂,0.12604991261261286
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,4,水溶性,0.10460397945252066
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,5,肥料,0.09650972266691787
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,6,作物,0.09564444258926326
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,7,水溶,0.09214237574632606
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,8,化学农药,0.09161311421773552
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,9,生长,0.08992252329234954
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,10,植物,0.08631759398844364
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,11,农药,0.08520898400115379
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,12,原药,0.0841369490060099
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,13,农药制剂,0.08138522809862381
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,14,杀菌剂,0.08024540419721778
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,15,农资 产品,0.07384492410910079
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,16,肥料 产品,0.0700968543859277
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,17,农药 生产,0.06947543536328236
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,18,农药 产品,0.06638747466982203
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,19,种植,0.06638154143554863
002749_5Y,002749,国光股份,2020-2024,"2020,2021,2022,2023,2024",5,20,见本 报告,0.06447965477699039
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,1,化学 仿制药,0.1041424361308875
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,2,工业 大麻,0.0899192365819188
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,3,大麻,0.08857259404230264
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,4,注射用,0.07681928500812756
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,5,产品 注射用,0.07396702456228822
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,6,仿制药,0.07292092211792885
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,7,仿制药 研发,0.07213619888567606
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,8,原料 制剂,0.07187331638339997
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,9,仿制药 创新药,0.07014882753057151
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,10,心脑血管,0.06107256251536212
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,11,医保 支付,0.06004419838359328
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,12,中成药,0.05980079602028454
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,13,临床 价值,0.059458419658767775
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,14,专业化 学术,0.058191931462915895
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,15,高端 仿制药,0.057924565127464155
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,16,集中 带量,0.05752893971900359
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,17,医药制造 C27,0.05689617487425956
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,18,药品,0.056546862237489726
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,19,面临 更大,0.05630669255100202
002750_5Y,002750,＊ST龙津,2020-2024,"2020,2021,2022,2023,2024",5,20,免征 增值税,0.054708783004665196
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,1,会展,0.11241721969896379
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,2,全息,0.10163136880485268
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,3,AR VR,0.0964630804244949
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,4,展览 展示,0.09202781020916684
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,5,展览,0.08954027979311543
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,6,深圳市 技术,0.08465317715256468
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,7,仪器设备 开发,0.08261649368124008
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,8,创意设计,0.08249493552277824
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,9,科学 仪器设备,0.08205463586291385
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,10,技术 发明,0.0809980795326711
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,11,3D,0.08035886975861514
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,12,VR,0.08014330887907
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,13,三维,0.0798168976676748
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,14,科学技术 二等奖,0.07964466518183454
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,15,承担 重大,0.07956827288481418
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,16,AR,0.07921873032215367
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,17,进步奖 二等奖,0.07901558163826815
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,18,工业 检测,0.07869622232906963
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,19,展示,0.07737647944176845
002751_5Y,002751,＊ST易尚,2020-2022,"2020,2021,2022",3,20,制定者,0.0767565330521297
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,1,金属包装,0.10984510090772828
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,2,金属包装 行业,0.10484539104498611
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,3,啤酒 行业,0.09545518639677483
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,4,啤酒,0.08656911979044106
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,5,相互依存,0.08564598977302083
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,6,灌装,0.08015222502058665
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,7,食品 饮料,0.0753538096315852
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,8,饮料,0.06996829075648778
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,9,生产布局,0.06974355354527086
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,10,最快 速度,0.06772204093180932
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,11,消品,0.06734155248247285
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,12,行业 包装,0.06676089508112126
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,13,客户 增值,0.06346325491473903
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,14,系本 全资,0.06309702592123717
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,15,智慧型,0.06214855517667767
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,16,优势 完整,0.0607113478905104
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,17,变革 趋势,0.06069868159846613
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,18,入厂,0.06018322697387815
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,19,从业 多年,0.06011399939170247
002752_5Y,002752,昇兴股份,2020-2024,"2020,2021,2022,2023,2024",5,20,质量 保障体系,0.059018067340147154
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,1,煤焦油,0.18293873174279587
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,2,炭黑 产品,0.17947349440401703
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,3,炭黑,0.17282963707172577
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,4,精细 加工,0.14752342871802837
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,5,炭黑 行业,0.12824533263392432
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,6,致力于 高品质,0.12231337727276768
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,7,产业链 高附加值,0.10865710278176584
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,8,深加工 产业链,0.10147011062313786
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,9,高端化 差异化,0.10090449692673713
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,10,精细化工 新材料,0.09974965287776118
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,11,尾气,0.09746622039996206
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,12,经济 产业链,0.09586015135466629
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,13,加工 产业链,0.09372054189128076
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,14,新型 高端,0.09305460284338815
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,15,高端 延伸,0.09184878225848844
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,16,优势 新型,0.09146686496959043
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,17,加工 产品,0.09002084091333791
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,18,循环 经济,0.08917485887775978
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,19,产品 高端化,0.08381187681539055
002753_5Y,002753,永东股份,2020-2024,"2020,2021,2022,2023,2024",5,20,循环 产业链,0.08341582943940705
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,1,细胞因子,0.0933927155607549
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,2,慢性病,0.08395986925016427
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,3,靶向,0.08031523345851879
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,4,药业,0.07898899475341907
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,5,药品,0.07605589584715602
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,6,办法 药品,0.07347828072731133
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,7,管理法 药品,0.07346562405424949
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,8,两大 技术,0.07319315308503792
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,9,新版 药品,0.07157054393870779
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,10,药品 集中,0.07135427609399721
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,11,注射剂,0.0713493259614779
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,12,注射用,0.07090089321062015
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,13,创新药,0.07080867487160794
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,14,感染,0.07012393468244195
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,15,高端 制剂,0.06946644167332883
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,16,制剂 研发,0.06936976636432149
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,17,抗肿瘤,0.06915708192539603
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,18,化学 生物,0.06866780135639587
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,19,生产 委托,0.066725772259849
002755_5Y,002755,奥赛康,2020-2024,"2020,2021,2022,2023,2024",5,20,建立 药品,0.066725772259849
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,1,锂电 新能源,0.10460153715232873
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,2,特钢,0.09775779971002374
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,3,碳酸锂,0.0936069511639237
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,4,电池 碳酸锂,0.08005377422776842
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,5,不锈钢,0.0774400861919794
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,6,碳酸锂 价格,0.07496396189234603
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,7,线材,0.0702105743487988
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,8,锂电,0.06867211188520493
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,9,选矿,0.06791409988154173
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,10,新材料 业务,0.06787939554815606
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,11,锂电 材料,0.06616321705954746
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,12,采矿 选矿,0.06539675644397151
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,13,云母,0.0649206920860402
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,14,锂离子电池,0.06258688329134594
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,15,交通 装备,0.06239637528475135
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,16,油气 开采,0.06234436531538787
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,17,采矿,0.06113381367281094
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,18,新能源汽车 储能,0.06069849393083754
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,19,特种材料,0.05913243671466173
002756_5Y,002756,永兴材料,2020-2024,"2020,2021,2022,2023,2024",5,20,合金材料,0.05899939513077392
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,1,板式家具,0.10218581810820142
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,2,IDC 云计算,0.07208374292430027
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,3,开料,0.07094369428581918
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,4,多云,0.06552186739030469
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,5,多云 管理,0.0654290364024485
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,6,租用,0.06281696251139594
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,7,自动化 运维,0.06259703812050153
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,8,家具 生产,0.05888639803540146
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,9,IDC,0.05419655851192013
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,10,云及,0.05406068700997691
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,11,家具,0.053859732132159326
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,12,钻孔,0.05366734878802553
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,13,智能 生产线,0.05348661294755346
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,14,云网,0.05184806832035877
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,15,东莞市,0.05176334837266366
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,16,CDN,0.05162418730521304
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,17,公有,0.05132502855883213
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,18,IDC 业务,0.050716335510417695
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,19,家居,0.04894086462640721
002757_5Y,002757,南兴股份,2020-2024,"2020,2021,2022,2023,2024",5,20,IDC 行业,0.04892284776463667
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,1,农业 综合,0.10530850777937709
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,2,农资 流通,0.0988865452762958
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,3,农资,0.0899001149964606
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,4,二期 建设项目,0.0764317764539993
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,5,医药 批发,0.0702634466762601
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,6,农业 社会化,0.06964474133226982
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,7,医药 生产,0.06840545711777862
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,8,中药材,0.06837205177595468
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,9,医药 物流,0.06751893687122859
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,10,为农,0.06699928084547102
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,11,商贸,0.06606924257126878
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,12,服务 医药,0.06502504250985608
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,13,涉农,0.06207852562228139
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,14,负责 运营,0.061649114256639395
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,15,农场,0.06159683694156308
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,16,药品 批发,0.06143196093168352
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,17,医药 业务,0.061219107956453904
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,18,批发 业务,0.060698066377578255
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,19,终端 网络,0.060491019653180156
002758_5Y,002758,浙农股份,2020-2024,"2020,2021,2022,2023,2024",5,20,高标准 农田,0.06013702981506714
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,1,磷酸,0.111838326126256
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,2,氟化锂,0.09949908575452883
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,3,烹饪,0.0924993204073958
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,4,产品 磷酸,0.08529253334553999
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,5,生产 磷酸,0.08178880027461292
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,6,电解液,0.08167803189399776
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,7,小家电,0.08006936354514191
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,8,磷酸 产品,0.07732448705357416
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,9,氟化氢,0.07328704357775723
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,10,小家电 业务,0.07251801459532951
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,11,陶瓷,0.07134315708034628
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,12,锂离子电池 材料,0.07027873160634618
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,13,材料 科技,0.06966013692341294
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,14,电解质,0.06398693236545855
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,15,氟化,0.06243287890064257
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,16,专项 技术,0.0620529654068622
002759_5Y,002759,天际股份,2020-2024,"2020,2021,2022,2023,2024",5,17,锂电 材料,0.06121578890999736
