code,shortname,accper,typrep,总资产利润率ROA,权益资本利润率ROE,息税前利润EBIT,息税折旧摊销前收入EBITDA,投入资本利润率ROIC,营业利润率,销售利润率,EBITDA利润率,总资产盈利能力,应收账款周转率,应收账款周转天数,存货周转率,存货周转天数,应付账款周转率,营运资本周转率,固定资产周转率,总资产周转率,流动比率,速动比率,现金比率,营运资本,利息保障倍数,现金流利息保障倍数,资产负债率,长期负债权益比率,营运资本需求量比率,营运资本周转天数,销售创现率,利润创现率_净利润,利润创现率_息税前利润,总资产创现率,每股分红,总资产负债率,每股收益,每股净资产,市盈率,权益资产比,权益负债比,每股经营现金流,stock_code_norm,company_name,model_level1_code,model_level2_code,model_level3_code,industry_code
603596,伯特利,2024,A,0.095573,0.176074,1328067128,1628759757,0.121569,0.137146,0.12297945,0.1639152,0.10386856,2.798271,130.795052,5.518276,66.325062,2.78859,2.528521,3.862978,0.777145,1.737922,1.471286,0.376569,3929806511,,,0.4572,0.074963,0.30735144,144.35316,0.10644716,0.8655687,0.7964378,0.082724847,0.350001,0.4572,2.014683,11.442274,22.132514,0.54279977,1.187228,1.7438464,603596,伯特利,L1_001,L1_001_S01,L1_001_S01_S04,L1_001_S01_S04
603598,引力传媒,2019,A,-0.130466,-0.605269,-177083978.5,-174293540.6,-0.216898,-0.06622,-0.070333861,-0.058101792,-0.10950162,4.790534,76.191923,,,5.547417,11.953804,704.338727,1.854953,1.252896,1.252896,0.318143,250949097.6,-26.812055,31.728698,0.78445,0.792622,0.15517685,30.534214,0.069856957,-0.99321938,-1.1833743,0.12958141,,0.78445,-0.779635,1.28808,,0.21555069,0.274779,0.77434856,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603598,引力传媒,2020,A,0.04869,0.226535,151197255.7,154464439,0.12808,0.013911,0.018243618,0.027601829,0.072107024,4.577945,79.948536,346983.1306,0.001055,5.531864,39.445184,921.779175,2.668851,1.087816,1.087806,0.122684,141871986.9,15.703581,-2.427612,0.785068,0.067895,0.067659743,9.2533474,-0.004176706,-0.22894062,-0.15458971,-0.011147005,0,0.785068,0.377257,1.665337,28.892796,0.21493174,0.273775,-0.086369455,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603598,引力传媒,2021,A,-0.121607,-0.839841,-179616629.2,-174788610.9,-0.377404,-0.034482,-0.037729479,-0.031798605,-0.1053224,5.296935,68.907774,,,6.082929,62.601743,728.524309,3.223141,1.060679,1.060679,0.141423,87804878.86,-14.733154,15.037568,0.855202,0.046236,0.051486436,5.8305087,0.033352111,-0.88398021,-1.0206618,0.10749855,,0.855202,-0.774236,0.921884,,0.14479826,0.169315,0.68440932,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603598,引力传媒,2022,A,-0.072264,-0.687758,-87709741.81,-81424733.86,-0.216825,-0.022758,-0.023086693,-0.018791065,-0.063357845,6.184447,59.01902,305492.3946,0.001195,6.829512,51.011962,747.456328,3.130095,1.071183,1.071172,0.255994,84944046.08,-8.462506,11.766311,0.894929,0.313383,0.061360024,7.1551843,0.028143896,-1.2190528,-1.3904052,0.088093072,,0.894929,-0.373469,0.543024,,0.10507126,0.117407,0.45527843,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603598,引力传媒,2023,A,0.039311,0.243926,73824900.19,78165210.34,0.118283,0.013514,0.010139583,0.016497765,0.060410131,8.77084,41.61517,,,11.950142,36.53168,897.324564,3.876995,1.132768,1.132768,0.323073,129693657.5,7.01433,2.007101,0.83884,0.245096,0.10612693,9.9913282,0.00445859,0.43972129,0.28614298,0.017285934,0,0.83884,0.179348,0.735253,115.306725,0.16115983,0.192122,0.078863129,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603598,引力传媒,2024,A,-0.012818,-0.099249,-4506520.9,-827513.89,-0.014916,-0.001495,-0.00287903,-0.000131589,-0.003190596,8.181634,44.73434,,,21.280176,79.639535,1608.66286,4.452302,1.064799,1.064799,0.14833,78963328.47,-0.538585,-34.874397,0.870847,0.062687,0.055905677,4.5831509,-0.04640229,16.117334,64.751854,-0.20659703,,0.870847,-0.06744,0.6795,,0.12915291,0.148307,-1.086953,603598,引力传媒,L1_012,L1_012_S01,L1_012_S01_S01,L1_012_S01_S01
603599,广信股份,2019,A,0.076629,0.099432,560382512.8,567210465.2,0.087145,0.183677,0.16257025,0.18236144,0.08492332,11.935435,30.581206,3.277199,111.375598,2.421126,1.02354,2.364493,0.471361,3.082585,2.664727,0.414521,3038830084,,,0.229333,0.010645,0.4605203,356.6055,0.2234637,1.374567,1.2403196,0.10533205,0,0.229333,1.088176,10.943879,13.775346,0.77066541,3.360474,1.4957708,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603599,广信股份,2020,A,0.079923,0.104345,666326999.5,895665941.4,0.098284,0.194403,0.17303331,0.26324311,0.090457089,14.329711,25.541339,2.885037,126.861458,2.11506,0.958293,2.682217,0.461896,3.159476,2.694961,0.957984,3550509968,,,0.234047,0.014159,0.48199877,380.88559,0.20328759,1.1748465,1.0380361,0.093897723,0.43,0.234047,1.266968,12.142105,18.919186,0.76595485,3.272653,1.4884928,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603599,广信股份,2021,A,0.145708,0.212582,1661512902,1888780173,0.180756,0.303186,0.26655948,0.34032646,0.16364691,13.692377,26.657168,2.260842,161.444276,2.91187,1.199776,3.542357,0.546625,2.498913,2.043637,0.732016,4625786645,,,0.314578,0.015494,0.45560625,304.22345,0.25416863,0.95351565,0.84899271,0.13893503,0.999999,0.314578,3.184448,14.979883,12.247021,0.68542445,2.178864,3.0364211,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603599,广信股份,2022,A,0.171645,0.269718,2621597070,2905198119,0.204036,0.299732,0.26235276,0.32057819,0.1892643,28.650663,12.73967,4.548914,80.238932,3.262282,1.655325,4.929966,0.654251,2.117024,1.877173,0.590287,5474675605,,,0.363614,0.015369,0.39524022,220.5005,0.32309297,1.2315211,1.1168718,0.21138397,0.999998,0.363614,3.656314,13.556081,8.040885,0.63638735,1.750172,4.5028281,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603599,广信股份,2023,A,0.092349,0.149046,1394767981,1696038188,0.08852,0.291648,0.24420683,0.28905326,0.08989168,40.229086,9.073037,2.771335,131.705478,2.67379,0.890908,2.833337,0.37816,2.145456,1.916554,0.990225,6586047519,,,0.380399,0.015872,0.42446548,409.69437,0.12483689,0.51119328,0.52516854,0.047208283,0.600001,0.380399,1.574148,10.561476,9.211331,0.61960173,1.628818,0.80469394,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603599,广信股份,2024,A,0.052815,0.079786,759207568.3,1022072452,0.046874,0.194242,0.16678667,0.22014871,0.051783066,49.404389,7.408249,3.653404,100.180544,3.427428,0.919265,2.607892,0.31666,2.051929,1.868606,0.240427,5050387145,,,0.33805,0.01599,0.34447038,397.05634,0.11529964,0.69130003,0.70507115,0.036510743,0.27,0.33805,0.850662,10.661743,14.16544,0.66194916,1.958144,0.5880627,603599,广信股份,L1_002,L1_002_S07,L1_002_S07_S01,L1_002_S07_S01
603600,永艺股份,2019,A,0.097206,0.148424,221812712.8,267254709.4,0.136178,0.090566,0.075605638,0.1090624,0.11637883,6.243897,58.457082,6.709937,54.396934,4.455066,4.060376,5.033188,1.285695,1.927498,1.478397,0.364072,603509491.4,539.09154,481.300797,0.345081,0.005626,0.31664428,89.89315,0.08081466,1.0688972,0.89279974,0.103903,0.42,0.345081,0.612374,4.125838,20.053113,0.65491742,1.897872,0.65456486,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603600,永艺股份,2020,A,0.073718,0.168166,335009993.9,399765847.1,0.145457,0.075221,0.068566084,0.11642349,0.1048961,5.093339,71.858559,3.602658,101.591658,3.061559,9.16897,5.545596,1.075144,1.210138,0.777901,0.136655,374493702.6,4.210929,2.104682,0.561634,0.008267,0.11725897,39.808178,0.048764218,0.7112003,0.49981418,0.052428558,0.25,0.561634,0.778271,4.627981,17.063464,0.43836579,0.780518,0.55350655,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603600,永艺股份,2021,A,0.05658,0.125029,232253457.7,314307013.2,0.097999,0.040925,0.039113898,0.067467846,0.0721163,7.926893,46.045784,5.566799,65.567304,5.036031,18.879015,5.646271,1.446533,1.144054,0.727027,0.212573,246761770.5,5.574496,3.611225,0.547468,0.034417,0.076621234,19.333635,0.032296386,0.82570106,0.64781195,0.0467178,0.22,0.547468,0.602344,4.81764,20.503225,0.4525317,0.82659,0.49735609,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603600,永艺股份,2022,A,0.112936,0.190197,375256943.5,470720044.5,0.138923,0.095606,0.083189338,0.11607582,0.12562422,9.983133,36.561669,8.043769,45.376738,6.70293,7.842949,3.859013,1.357581,1.457273,1.097643,0.569574,517060719,,,0.406213,0.046607,0.17309567,46.538616,0.18215255,2.1896141,1.9684639,0.24728675,0.35,0.406213,1.11518,5.8633,8.742981,0.59378546,1.46176,2.4418139,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603600,永艺股份,2023,A,0.089598,0.139442,299582827.2,404969483.5,0.102344,0.094816,0.085520416,0.11445116,0.088704087,6.093419,59.90069,6.883045,53.028856,4.524242,5.176187,3.544615,1.04768,1.585087,1.245758,0.556636,683584355.7,,,0.357452,0.017919,0.20240389,70.515228,0.091554031,1.0705518,1.0813409,0.095919363,0.4,0.357452,0.908967,6.518613,12.14566,0.64254963,1.797582,0.97309625,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603600,永艺股份,2024,A,0.070132,0.134181,314728604.1,426782870.7,0.087895,0.069062,0.063585624,0.089863516,0.073092021,7.367585,49.677065,6.368332,57.471878,4.58265,9.837572,4.517648,1.102954,1.245525,0.948304,0.515977,482764849.1,,,0.477333,0.039594,0.11211647,37.10265,0.073794752,1.1605573,1.1135579,0.081392206,0.46,0.477333,0.911748,6.794906,13.040882,0.52266538,1.094972,1.0581357,603600,永艺股份,L1_029,L1_029_S03,L1_029_S03_S02,L1_029_S03_S02
603601,再升科技,2019,A,0.069,0.115297,196257944.4,270018639.3,0.091517,0.148936,0.1349066,0.21563651,0.080162197,2.801993,130.264423,6.188674,58.978709,3.08504,4.023055,1.870079,0.511463,1.391176,1.220973,0.39002,311254363,17.449957,30.631887,0.401546,0.127904,0.12713286,90.727074,0.27512825,2.039398,1.7554133,0.14071779,0.1,0.401546,0.24036,2.084716,31.827194,0.59845477,1.490376,0.49018967,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603601,再升科技,2020,A,0.14387,0.207858,484852030.9,582855989.9,0.172856,0.249647,0.20939454,0.30933398,0.17679913,3.867544,94.6337,7.553459,48.454622,5.142193,3.221863,2.358424,0.687076,1.781254,1.574845,0.55575,584825792.5,34.158503,20.520402,0.307846,0.050397,0.21325412,113.28849,0.15458332,0.73823947,0.60074067,0.10621043,0.15,0.307846,0.548749,2.640013,24.874774,0.69215167,2.248373,0.40510815,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603601,再升科技,2021,A,0.085726,0.123743,283241500.3,382741288,0.103459,0.166634,0.15515286,0.23630223,0.096620835,2.568516,142.105402,6.276155,58.156626,4.801715,2.776356,2.014312,0.552524,1.786751,1.546444,0.407822,583394530.1,21.441859,11.262342,0.307229,0.078347,0.19901063,131.46729,0.091851383,0.59200573,0.52525026,0.050750121,0.105,0.307229,0.34661,2.801039,35.803962,0.69277024,2.2549,0.20519511,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603601,再升科技,2022,A,0.04524,0.069052,157021268.3,277985463.5,0.051344,0.095794,0.095528185,0.17176637,0.045947574,2.967635,122.993562,4.233835,86.210256,6.166059,1.349153,1.665458,0.473574,2.985573,2.516037,0.785931,1199561677,82.416523,138.622994,0.344847,0.256526,0.35101584,270.5401,0.16319075,1.7082994,1.6819806,0.077282928,0.045,0.344847,0.151532,2.194464,34.844039,0.65515345,1.899836,0.25886202,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603601,再升科技,2023,A,0.015027,0.02052,76299198.77,212157205.1,0.023596,0.033493,0.02808523,0.1281417,0.024657447,3.290622,110.921279,7.011844,52.05478,10.104775,1.136548,1.906357,0.535051,6.245988,5.582061,0.765089,1456732133,3.759025,0.081775,0.267677,0.242977,0.47076899,321.14789,0.001002531,0.035696007,0.021754291,0.000536405,0.03,0.267677,0.045514,2.21807,94.476258,0.73232174,2.73585,0.001624668,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603601,再升科技,2024,A,0.033757,0.0471,140131170.8,267276287.2,0.041614,0.087823,0.071026571,0.18111622,0.04513121,2.413931,151.61991,6.923587,52.862772,8.288159,1.032789,1.797382,0.475275,5.503157,4.97896,0.830699,1428866405,11.763759,18.799026,0.283283,0.252668,0.46018648,353.41199,0.15174727,2.1364861,1.5980457,0.072121739,0.04,0.283283,0.102594,2.178226,32.750488,0.71671742,2.530037,0.21919064,603601,再升科技,L1_029,L1_029_S02,L1_029_S02_S01,L1_029_S02_S01
603602,纵横通信,2019,A,0.02374,0.040436,39690402.71,52965947.32,0.043274,0.040455,0.033225231,0.061249856,0.032794502,2.626334,138.976992,2.102062,173.639027,1.979173,1.547532,46.009673,0.714508,2.118189,1.412507,0.553879,558794294.9,7.65445,-12.34346,0.412907,0,0.4617081,235.85942,-0.074014485,-2.227659,-1.612586,-0.052883957,0.04,0.412907,0.183237,4.531534,129.067682,0.58709222,1.421853,-0.40818956,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603602,纵横通信,2020,A,-0.001593,-0.003452,3861502.62,34472171.29,0.00331,-0.000987,-0.003230116,0.044334076,0.002448732,2.187573,167.308702,2.136771,171.286488,1.436841,1.016252,55.958542,0.493078,2.293211,1.752816,0.78716,765120384.7,0.645343,7.393029,0.538648,0.354312,0.4851931,359.16287,0.056892749,-17.61322,11.455962,0.028052576,,0.538648,-0.012321,3.569015,,0.4613525,0.856501,0.21701248,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603602,纵横通信,2021,A,0.007832,0.017697,15898198.52,69573078.4,0.014007,0.01574,0.014719939,0.078720108,0.009571645,3.761623,97.032584,1.920545,190.05022,1.679589,1.417183,68.32081,0.532101,1.970387,1.335117,0.746546,623633948.1,7.207315,73.044907,0.557401,0.385176,0.37546408,257.55319,0.18230928,12.385194,10.13483,0.097006984,0.03,0.557401,0.06382,3.606318,161.079268,0.4425993,0.794042,0.79042304,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603602,纵横通信,2022,A,0.012807,0.027169,24273387.43,121662166.3,0.023978,0.017438,0.017974194,0.10730471,0.015254629,3.666252,99.556714,3.421923,106.66517,2.181976,2.223904,9.702303,0.712538,1.936633,1.403866,0.675053,509824539.3,5.05624,27.041449,0.528607,0.395701,0.32039961,164.12579,0.11449748,6.3701034,5.3481336,0.081583798,0.05,0.528607,0.099972,3.679619,114.232361,0.4713935,0.891765,0.636832,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603602,纵横通信,2023,A,0.02124,0.044827,44214561.85,169106797.7,0.041603,0.025162,0.026445763,0.1244717,0.026138417,2.826856,129.11871,4.755754,76.749134,2.49265,2.552798,5.843003,0.803164,1.917241,1.49526,0.453521,532198912,4.275925,7.168907,0.526171,0.386559,0.31462118,142.98036,0.054562937,2.0632014,1.6765745,0.043823004,0.06,0.526171,0.174636,3.895792,84.403974,0.47382811,0.900523,0.36030924,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603602,纵横通信,2024,A,0.014277,0.031558,64851163.22,194529866.9,0.033407,0.024406,0.019992348,0.11684639,0.027818406,1.836208,199.323824,6.895675,53.076747,2.893739,3.668633,7.346414,0.714143,1.359228,1.199798,0.15316,453802274.4,2.667737,-11.181946,0.547582,0.012582,0.19466197,99.492096,-0.16327555,-8.1669025,-4.1915474,-0.11660216,0.05,0.547582,0.145187,4.600654,110.20247,0.45241907,0.826211,-1.1857281,603602,纵横通信,L1_003,L1_003_S03,L1_003_S03_S01,L1_003_S03_S01
603603,博天环境,2019,A,-0.055436,-0.523137,-501335190,-341025412.8,-0.059017,-0.243221,-0.21857683,-0.11687165,-0.043575428,1.860964,196.134906,4.116131,88.675506,0.946145,,16.285193,0.253624,0.591655,0.496226,0.106604,-2774678870,-2.375035,2.186667,0.894031,2.863308,-0.24117163,,0.15818429,-0.72370106,-0.92068851,0.040119398,,0.894031,-1.526616,2.918196,,0.10596925,0.11853,1.1048136,603603,＊ST博天,L1_005,L1_005_S03,L1_005_S03_S01,L1_005_S03_S01
603603,博天环境,2020,A,-0.036503,-0.455719,-157782433.2,6447671.69,-0.027859,-0.181823,-0.20966564,0.003357339,-0.014303861,1.515402,241.520072,5.681542,64.419131,0.611893,,11.315982,0.174101,0.495285,0.449152,0.053863,-3298112146,-0.75944,1.246758,0.9199,4.088672,-0.29899234,,0.13487761,-0.64329851,-1.6416816,0.023482384,,0.9199,-0.963792,2.114879,,0.080099903,0.087075,0.62000597,603603,＊ST博天,L1_005,L1_005_S03,L1_005_S03_S01,L1_005_S03_S01
603603,博天环境,2021,A,-0.135655,,-874075283.5,-703140727.6,-0.198034,-1.008208,-1.1192042,-0.6127367,-0.092322633,1.040327,350.851223,48.661301,7.500827,0.545491,,9.177436,0.121207,0.324246,0.319514,0.01175,-4524382836,-2.798469,1.23833,1.041753,-8.013201,-0.47787979,,0.33705172,-0.30115303,-0.44250286,0.040853027,,1.041753,-3.074155,-0.94618,,-0.04175273,-0.040079,0.92579103,603603,＊ST博天,L1_005,L1_005_S03,L1_005_S03_S01,L1_005_S03_S01
603603,*ST 博天,2022,A,0.171155,0.725908,1775971941,1948627010,0.364469,2.082605,2.049397,2.9146795,0.2218515,0.669536,545.153659,41.912309,8.708659,0.60815,,68.082118,0.083515,0.583809,0.578074,0.012385,-1516772248,4.462865,0.850539,0.764219,1.310388,-0.18947269,,0.5062657,0.24703154,0.19058132,0.042280752,0,0.764219,1.414706,1.94888,3.357587,0.23578121,0.308526,0.34947702,603603,＊ST博天,L1_005,L1_005_S03,L1_005_S03_S01,L1_005_S03_S01
603605,珀莱雅,2019,A,0.122969,0.176985,446748144.1,521919616.6,0.151142,0.147785,0.11729337,0.1670934,0.14994743,15.742816,23.185179,3.58864,101.70984,3.240768,3.007615,5.675731,1.048385,2.18781,1.829079,1.257069,1038537201,,,0.305202,0.016897,0.34857669,121.35862,0.075543396,0.64405513,0.52817529,0.079198524,0.59,0.305202,1.820286,10.285003,48.371515,0.69479668,2.276523,1.1723646,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603605,珀莱雅,2020,A,0.124175,0.181964,533964454.9,621756874.2,0.152546,0.147924,0.12035261,0.16569637,0.14681929,13.171889,27.786447,2.918144,125.422186,2.651177,3.093584,6.63125,1.031759,2.073927,1.659002,1.241169,1212957869,,,0.317585,0.010299,0.33351585,117.98613,0.088357121,0.73415214,0.62092167,0.091163278,0.719999,0.317585,2.245507,12.340395,79.269387,0.68241686,2.148761,1.6485437,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603605,珀莱雅,2021,A,0.120235,0.192963,660316180.2,756269128.8,0.141369,0.144902,0.12023216,0.16322999,0.14252301,33.421794,10.921018,3.469572,105.200296,3.84667,2.171258,8.288562,1.000022,3.081838,2.644819,2.320358,2133854883,,,0.376903,0.249831,0.46057239,168.10532,0.17907274,1.4893913,1.2564752,0.17907663,0.860001,0.376903,2.771274,14.361678,75.167595,0.62309569,1.653204,4.1275115,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603605,珀莱雅,2022,A,0.143869,0.23501,1013154003,1100675406,0.170965,0.165624,0.13018402,0.17237237,0.17534466,62.505705,5.839467,2.891931,126.213246,4.069706,2.348405,11.195155,1.105118,2.904188,2.435643,2.188706,2719059269,,,0.387819,0.229816,0.47058246,155.42464,0.17401057,1.3366507,1.09671,0.19230223,0.87,0.387819,2.932017,12.476121,57.121094,0.61218244,1.57852,3.9190829,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603605,珀莱雅,2023,A,0.168072,0.279708,1436240228,1528016729,0.215235,0.168765,0.13822158,0.17159909,0.19612521,25.842553,14.123992,3.358498,108.679535,2.628755,2.600163,10.762752,1.21596,2.615212,2.239208,1.725882,3424620970,,,0.399117,0.182382,0.46764773,140.37581,0.16494825,1.1933612,1.0226659,0.20057055,1.289999,0.399117,3.10216,11.090691,32.042193,0.60088211,1.505529,3.701997,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603605,珀莱雅,2024,A,0.210523,0.288955,1853391508,1967035063,0.245124,0.175369,0.14707901,0.18249767,0.24612837,20.809569,17.588062,4.662536,78.498053,4.559289,2.449187,11.88065,1.431361,4.629402,4.083929,2.261829,4400812852,,,0.271432,0.151541,0.58442312,149.02905,0.10270536,0.6983006,0.59728378,0.14700848,1.19,0.271432,4.000727,13.845506,21.171154,0.72856557,2.68416,2.79371,603605,珀莱雅,L1_002,L1_002_S04,L1_002_S04_S02,L1_002_S04_S02
603606,东方电缆,2019,A,0.114677,0.211036,542722966.6,607578950.7,0.146974,0.141542,0.12252988,0.16463631,0.13763736,3.149054,115.907825,4.43752,82.25315,8.306448,3.035102,7.914547,0.935912,1.69551,1.3381,0.488213,1215916545,21.654668,26.813727,0.4566,0.024361,0.30836272,120.25955,0.18209867,1.4861573,1.2382424,0.1704284,0.13,0.4566,0.691309,3.275779,15.882922,0.54340148,1.190102,1.0273938,603606,东方电缆,L1_008,L1_008_S03,L1_008_S03_S01,L1_008_S03_S01
603606,东方电缆,2020,A,0.145666,0.283452,1032404343,1103687859,0.200576,0.2041,0.17564103,0.21845099,0.1694683,2.819664,129.8027,3.694956,99.053954,7.735891,2.003463,9.782406,0.829337,2.161246,1.723971,0.442525,2521801309,282.203625,189.697881,0.486102,0.252249,0.41395155,182.18456,0.13735911,0.78204459,0.67220217,0.11391695,0.23,0.486102,1.35666,4.786203,18.390752,0.51389837,1.057181,1.0609686,603606,东方电缆,L1_008,L1_008_S03,L1_008_S03_S01,L1_008_S03_S01
603606,东方电缆,2021,A,0.141804,0.243336,1381137884,1456910509,0.179812,0.173015,0.14987952,0.18367021,0.16473585,3.241965,112.58604,3.90209,93.539616,8.072069,2.719545,10.483576,0.946118,1.854599,1.409908,0.438067,2916741353,127.52607,54.121167,0.417251,0.017442,0.34789568,134.21362,0.073894322,0.4930248,0.42439297,0.069912739,0.350001,0.417251,1.728732,7.104312,29.593942,0.58275056,1.396641,0.85230774,603606,东方电缆,L1_008,L1_008_S03,L1_008_S03_S01,L1_008_S03_S01
603606,东方电缆,2022,A,0.091686,0.15333,981312730.7,1127947063,0.111035,0.136584,0.12018862,0.1609301,0.10680597,3.000649,121.640352,4.118902,88.61585,7.231342,1.596138,4.06765,0.762851,2.799536,2.258252,0.812423,4391177323,47.001202,31.000456,0.402036,0.228188,0.47793528,228.67697,0.092345364,0.76833701,0.6595673,0.070445731,0.25,0.402036,1.224915,7.988738,55.375256,0.59796453,1.487339,0.94114751,603606,东方电缆,L1_008,L1_008_S03,L1_008_S03_S01,L1_008_S03_S01
603606,东方电缆,2023,A,0.09399,0.158975,1153764257,1313985344,0.115259,0.157389,0.13680349,0.17975068,0.10843819,2.723301,134.028519,2.545659,143.381341,6.774635,1.776114,3.796448,0.687045,2.082878,1.517819,0.529574,4115750757,139.746132,144.192261,0.408774,0.0872,0.38682473,205.50482,0.1628543,1.1904252,1.0318158,0.11188823,0.45,0.408774,1.454147,9.147024,29.398671,0.59122622,1.446341,1.731053,603606,东方电缆,L1_008,L1_008_S03,L1_008_S03_S01,L1_008_S03_S01
